Material Description                    , Plant, Period, Year, Amount in LC       , Quantity
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4705.609090909091  , 156.96969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3788.3363636363633 , 126.66666666666667
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1953.790909090909  , 66.06060606060606
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 6439.254545454545  , 214.24242424242425
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5925.581818181818  , 197.27272727272728
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 6943.754545454545  , 230.90909090909093
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4540.5             , 151.51515151515153
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5723.7818181818175 , 190.60606060606062
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5622.881818181818  , 187.27272727272728
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4127.727272727272  , 137.87878787878788
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 7136.381818181818  , 237.27272727272728
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2926.1             , 98.18181818181819
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4962.445454545454  , 165.45454545454547
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 7218.936363636363  , 240.0
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4659.745454545455  , 155.45454545454547
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 9099.345454545455  , 302.1212121212121
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 7879.3727272727265 , 261.8181818181818
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2091.381818181818  , 70.60606060606061
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 45.86363636363636  , 3.0303030303030303
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 587.0545454545454  , 20.90909090909091
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1715.2999999999997 , 58.18181818181819
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 715.4727272727272  , 25.151515151515152
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 605.4              , 21.515151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 825.5454545454545  , 28.78787878787879
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 550.3636363636363  , 19.6969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1513.4999999999998 , 51.515151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1449.290909090909  , 49.3939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2971.963636363636  , 99.6969696969697
Keg: 50L Empty                          , AG   , 9     , 2022, 892250.2909090908  , 1885.1515151515152
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2614.2272727272725 , 87.87878787878789
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 64.2090909090909   , 3.6363636363636367
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1559.3636363636363 , 53.03030303030303
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5971.445454545455  , 198.7878787878788
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5870.545454545454  , 195.45454545454547
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4375.390909090909  , 146.06060606060606
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1348.390909090909  , 46.06060606060606
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 128.4181818181818  , 5.757575757575758
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 366.9090909090909  , 13.636363636363637
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2788.509090909091  , 93.63636363636364
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5659.572727272726  , 188.4848484848485
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5760.472727272727  , 191.81818181818184
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6732.781818181818  , 223.93939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5815.50909090909   , 193.63636363636365
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5980.618181818181  , 199.0909090909091
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5255.972727272727  , 175.15151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3338.8727272727274 , 111.81818181818183
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6136.554545454545  , 204.24242424242425
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4457.945454545454  , 148.78787878787878
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4788.163636363635  , 159.69696969696972
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5008.309090909091  , 166.96969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 10447.736363636363 , 346.6666666666667
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5843.027272727272  , 194.54545454545456
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4100.20909090909   , 136.96969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4769.818181818182  , 159.0909090909091
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3274.663636363636  , 109.6969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3045.3454545454542 , 102.12121212121212
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1119.0727272727272 , 38.484848484848484
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1751.990909090909  , 59.3939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4421.254545454545  , 147.5757575757576
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 7145.5545454545445 , 237.5757575757576
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4760.645454545454  , 158.7878787878788
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5347.7             , 178.1818181818182
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6888.718181818182  , 229.0909090909091
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4925.754545454545  , 164.24242424242425
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3852.5454545454545 , 128.78787878787878
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5934.754545454544  , 197.5757575757576
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5521.981818181818  , 183.93939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3944.2727272727266 , 131.8181818181818
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2018.0             , 68.18181818181819
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1962.9636363636364 , 66.36363636363637
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1183.281818181818  , 40.60606060606061
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2797.681818181818  , 93.93939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6017.309090909091  , 200.3030303030303
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 9365.354545454544  , 310.90909090909093
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3825.0272727272722 , 127.87878787878789
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3540.6727272727267 , 118.48484848484848
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4347.8727272727265 , 145.15151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 687.9545454545454  , 24.242424242424242
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5677.918181818181  , 189.0909090909091
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3779.163636363636  , 126.36363636363637
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 9557.981818181817  , 317.2727272727273
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3247.1454545454544 , 108.7878787878788
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2816.0272727272727 , 94.54545454545455
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5632.054545454545  , 187.5757575757576
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 7439.081818181818  , 247.27272727272728
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5989.790909090909  , 199.3939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4944.099999999999  , 164.84848484848484
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1109.9             , 38.18181818181819
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3026.9999999999995 , 101.51515151515152
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4026.8272727272724 , 134.54545454545456
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4962.445454545454  , 165.45454545454547
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3164.590909090909  , 106.06060606060606
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1284.181818181818  , 43.939393939393945
Keg: 50L Empty                          , AG   , 9     , 2022, 77512.09090909091  , 165.15151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3302.181818181818  , 110.60606060606061
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2935.272727272727  , 98.48484848484848
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1871.2363636363636 , 63.333333333333336
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4531.327272727272  , 151.21212121212122
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6622.70909090909   , 220.3030303030303
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4412.081818181818  , 147.27272727272728
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2394.0818181818177 , 80.60606060606061
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6246.627272727273  , 207.8787878787879
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5613.70909090909   , 186.96969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 2449.1181818181817 , 82.42424242424242
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6044.827272727272  , 201.21212121212122
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5182.590909090909  , 172.72727272727275
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4476.290909090909  , 149.3939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4907.40909090909   , 163.63636363636365
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4274.490909090909  , 142.72727272727275
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 5540.327272727272  , 184.54545454545456
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6365.8727272727265 , 211.81818181818184
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4402.90909090909   , 146.96969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4852.3727272727265 , 161.8181818181818
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 7072.172727272727  , 235.15151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6320.00909090909   , 210.3030303030303
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3485.636363636363  , 116.66666666666667
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1834.5454545454545 , 62.121212121212125
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6861.199999999999  , 228.1818181818182
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3990.136363636363  , 133.33333333333334
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4173.590909090909  , 139.3939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3448.9454545454546 , 115.45454545454547
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 7264.799999999999  , 241.51515151515153
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1027.3454545454545 , 35.45454545454545
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 8925.063636363635  , 296.3636363636364
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 1926.2727272727273 , 65.15151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3669.090909090909  , 122.72727272727273
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3311.354545454545  , 110.90909090909092
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 4118.554545454545  , 137.5757575757576
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 6118.20909090909   , 203.63636363636365
B&CR: 660RB Green Fish & Navy Crate     , AG   , 9     , 2022, 3659.9181818181814 , 122.42424242424244
Keg: 50L Empty                          , AG   , 9     , 2022, 380239.8681818181  , 804.2424242424242
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1174.1090909090908 , 40.303030303030305
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1146.590909090909  , 39.3939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2476.6363636363635 , 83.33333333333334
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5200.936363636363  , 173.33333333333334
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2449.1181818181817 , 82.42424242424242
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4311.181818181818  , 143.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1430.9454545454544 , 48.78787878787879
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2568.363636363636  , 86.36363636363637
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2155.590909090909  , 72.72727272727273
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2173.9363636363632 , 73.33333333333334
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5861.372727272727  , 195.15151515151516
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2183.109090909091  , 73.63636363636364
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2293.181818181818  , 77.27272727272728
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2329.8727272727274 , 78.48484848484848
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2366.563636363636  , 79.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 3439.772727272727  , 115.15151515151516
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1302.5272727272727 , 44.54545454545455
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 596.2272727272727  , 21.212121212121215
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2623.3999999999996 , 88.18181818181819
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 3559.018181818182  , 119.0909090909091
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1348.390909090909  , 46.06060606060606
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 9961.581818181818  , 330.6060606060606
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1009.0             , 34.84848484848485
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1733.6454545454544 , 58.78787878787879
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 513.6727272727272  , 18.484848484848484
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2907.754545454545  , 97.57575757575758
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 7815.163636363636  , 259.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5778.818181818181  , 192.42424242424244
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 9117.690909090908  , 302.72727272727275
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 6310.836363636363  , 210.0
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2284.0090909090904 , 76.96969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4641.4             , 154.84848484848484
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1036.5181818181818 , 35.75757575757576
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 6613.536363636364  , 220.0
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 3779.163636363636  , 126.36363636363637
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 9457.081818181818  , 313.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 229.3181818181818  , 9.090909090909092
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 4650.572727272727  , 155.15151515151516
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 5210.109090909091  , 173.63636363636365
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 110.07272727272726 , 5.151515151515151
Keg: 30L Empty                          , AG   , 9     , 2022, 868996.6636363636  , 1836.0606060606062
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 73.38181818181818  , 3.9393939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 376.08181818181816 , 13.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 2238.1454545454544 , 75.45454545454545
B&CR: 660RB Green Lite & Red Crate      , AG   , 9     , 2022, 1256.6636363636362 , 43.03030303030303
